"id","date","dive_number","boat","dive_guide","dive_site","max_depth","water_temperature","sightings"
464,"2024-02-17",2,"Fin & Tonic","Aaron","Big Rock Deep",22,27,"[{""species"" : ""Long Snout Seahorse"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Yellowfin Grouper"", ""count"" : 1}, {""species"" : ""Tiger Grouper"", ""count"" : 1}, {""species"" : ""Nassau Grouper"", ""count"" : 1}]"
471,"2024-02-18",3,"Shark Bait","Josef","Tent Shallow",12,25,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}]"
472,"2024-02-18",1,"Fin & Tonic","Charles","Twilight Zone",32,27,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 6}]"
473,"2024-02-18",2,"Fin & Tonic","Charles","Man of War Shoals",22,27,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 1}]"
478,"2024-02-18",1,"Shark Bait","Lenny","Big Rock Deep",23,27,"[{""species"" : ""Nassau Grouper"", ""count"" : 2}, {""species"" : ""Yellowfin Grouper"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Tiger Grouper"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 2}, {""species"" : ""Flamingo Tongue"", ""count"" : 6}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Lionfish Dead"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 2}]"
469,"2024-02-18",1,"Fin & Tonic","Vicky","Twilight Zone",31,26,"[{""species"" : ""Lionfish Alive"", ""count"" : 5}, {""species"" : ""Tiger Grouper"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}]"
470,"2024-02-18",2,"Fin & Tonic","Aaron","Man of War Shoals",22,27,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 5}]"
477,"2024-02-19",1,"Shark Bait","Lenny","Customs House",32,27,"[{""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 4}, {""species"" : ""Southern Stingray"", ""count"" : 7}, {""species"" : ""Green Turtle"", ""count"" : 6}]"
474,"2024-02-19",1,"Shark Bait","Vicky","Customs House",26,27,"[{""species"" : ""Lionfish Alive"", ""count"" : 5}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 5}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 8}]"
475,"2024-02-19",2,"Shark Bait","Vicky","Hot Springs",20,27,"[{""species"" : ""Flamingo Tongue"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 5}, {""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 1}]"
476,"2024-02-19",2,"Shark Bait","Aaron","Hot Springs",23,27,"[{""species"" : ""Green Turtle"", ""count"" : 6}, {""species"" : ""Flamingo Tongue"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}]"
479,"2024-02-19",4,"Private Boat","Lenny","Tent Drift",22,27,"[{""species"" : ""Nassau Grouper"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 6}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 5}, {""species"" : ""Tiger Grouper"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 3}, {""species"" : ""Flamingo Tongue"", ""count"" : 4}, {""species"" : ""Lionfish Alive"", ""count"" : 3}]"
481,"2024-02-19",3,"Fin & Tonic","Svenja","Otto Limits",22,27,"[{""species"" : ""Lionfish Dead"", ""count"" : 5}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Roughtail Stingray"", ""count"" : 1}]"
483,"2024-02-19",1,"Fin & Tonic","Richard","Twilight Zone",34,27,"[{""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Lionfish Dead"", ""count"" : 2}]"
484,"2024-02-19",2,"Fin & Tonic","Richard","Ladder Labyrinth",21,27,"[{""species"" : ""Lionfish Dead"", ""count"" : 3}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 3}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 1}]"
486,"2024-02-20",2,"Shark Bait","Aaron","Big Rock Deep",22,27,"[{""species"" : ""Long Snout Seahorse"", ""count"" : 2}]"
489,"2024-02-21",1,"Fin & Tonic","Charles","Diamond Rock",25,27,"[{""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 2}]"
490,"2024-02-21",2,"Fin & Tonic","Charles","Tent Shallow",24,27,"[{""species"" : ""Blacktip Reef Shark"", ""count"" : 2}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 3}]"
488,"2024-02-21",2,"Fin & Tonic","Vicky","Tent Shallow",22,26,"[{""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 3}]"
485,"2024-02-21",2,"Fin & Tonic","Aaron","Tent Shallow",23,27,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 2}, {""species"" : ""Nurse Shark"", ""count"" : 1}]"
492,"2024-02-21",1,"Fin & Tonic","Svenja","Diamond Rock",25,25,"[{""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Longspine Sea Urchin"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 1}]"
496,"2024-02-21",2,"Shark Bait","Chad","Hot Springs",18,26,"[{""species"" : ""Southern Stingray"", ""count"" : 4}, {""species"" : ""Lionfish Dead"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Yellowfin Grouper"", ""count"" : 2}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 3}]"
498,"2024-02-21",3,"Shark Bait","Chad","Man of War Shoals",18,26,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 3}]"
487,"2024-02-21",1,"Fin & Tonic","Vicky","Diamond Rock",26,26,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 1}]"
494,"2024-02-22",1,"Fin & Tonic","Vicky","Customs House",27,26,"[{""species"" : ""Green Turtle"", ""count"" : 5}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 2}]"
495,"2024-02-22",2,"Fin & Tonic","Vicky","Tent Reef",22,26,"[{""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 1}]"
499,"2024-02-22",2,"Shark Bait","Chad","Tent Boulders",18,26,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 10}, {""species"" : ""Red-tipped Sea Goddess"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 4}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}]"
501,"2024-02-22",3,"Shark Bait","Chad","Big Rock Deep",18,26,"[{""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Lionfish Dead"", ""count"" : 3}, {""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Yellowfin Grouper"", ""count"" : 2}]"
491,"2024-02-22",1,"Fin & Tonic","Svenja","Customs House",26,25,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 5}, {""species"" : ""Roughtail Stingray"", ""count"" : 2}, {""species"" : ""Lionfish Alive"", ""count"" : 1}]"
493,"2024-02-22",2,"Fin & Tonic","Aaron","Tent Reef",24,27,"[{""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Yellowfin Grouper"", ""count"" : 2}]"
497,"2024-02-23",1,"Fin & Tonic","Otto","Big Rock Deep",23,27,"[{""species"" : null, ""count"" : null}]"
500,"2024-02-23",2,"Fin & Tonic","Otto","Core Gut",24,27,"[{""species"" : ""Spotted Eagle Ray"", ""count"" : 1}]"
502,"2024-02-23",3,"Shark Bait","Otto","Tent Reef",21,27,"[{""species"" : null, ""count"" : null}]"
503,"2024-02-23",1,"Shark Bait","Lenny","Big Rock Market",22,27,"[{""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 2}, {""species"" : ""Lionfish Dead"", ""count"" : 5}]"
504,"2024-02-24",1,"Fin & Tonic","Lenny","Third Encounter",31,27,"[{""species"" : ""Tiger Grouper"", ""count"" : 4}, {""species"" : ""Nassau Grouper"", ""count"" : 2}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 3}, {""species"" : ""Lionfish Alive"", ""count"" : 2}]"
505,"2024-02-24",1,"Fin & Tonic","Robins","Third Encounter",32,27,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}]"
506,"2024-02-25",3,"Fin & Tonic","Vicky","Tent Reef",22,27,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 1}]"
507,"2024-02-25",2,"Shark Bait","Chad","Airport Drift",27,26,"[{""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 2}]"
509,"2024-02-26",3,"Shark Bait","Charles","Hot Springs",27,27,"[{""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 3}]"
508,"2024-02-26",1,"Shark Bait","Charles","Customs House",29,27,"[{""species"" : ""Spotted Eagle Ray"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 1}]"
526,"2024-02-26",1,"Shark Bait","Lenny","Customs House",33,27,"[{""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Tiger Grouper"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 5}, {""species"" : ""Lionfish Dead"", ""count"" : 2}, {""species"" : ""Lionfish Alive"", ""count"" : 3}, {""species"" : ""White-nosed Pipefish"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 2}, {""species"" : ""Nassau Grouper"", ""count"" : 1}]"
527,"2024-02-26",3,"Shark Bait","Lenny","Big Rock Deep",25,27,"[{""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Flamingo Tongue"", ""count"" : 7}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 3}, {""species"" : ""Tiger Grouper"", ""count"" : 5}, {""species"" : ""Yellowfin Grouper"", ""count"" : 2}, {""species"" : ""Nassau Grouper"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 1}]"
512,"2024-02-27",1,"Fin & Tonic","Otto","Third Encounter",32,27,"[{""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Yellowfin Grouper"", ""count"" : 1}, {""species"" : ""Nassau Grouper"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}]"
514,"2024-02-27",1,"Shark Bait","Robins","Diamond Rock",26,27,"[{""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Yellowfin Grouper"", ""count"" : 7}, {""species"" : ""Lionfish Alive"", ""count"" : 2}]"
515,"2024-02-27",1,"Shark Bait","Charles","Diamond Rock",26,27,"[{""species"" : ""Green Turtle"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Tiger Grouper"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 2}]"
513,"2024-02-27",2,"Fin & Tonic","Otto","Hot Springs",23,27,"[{""species"" : ""Southern Stingray"", ""count"" : 5}, {""species"" : ""Longspine Sea Urchin"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 1}]"
510,"2024-02-27",2,"Shark Bait","Aaron","Man of War Shoals",22,27,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Yellowfin Grouper"", ""count"" : 2}, {""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 5}]"
511,"2024-02-27",3,"Shark Bait","Aaron","Tent Boulders",21,27,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 10}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 2}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Lionfish Alive"", ""count"" : 1}]"
517,"2024-02-28",2,"Shark Bait","Vicky","Hot Springs",23,27,"[{""species"" : ""Flamingo Tongue"", ""count"" : 5}, {""species"" : ""Green Turtle"", ""count"" : 7}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 4}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 1}]"
516,"2024-02-28",1,"Shark Bait","Vicky","Tent Deep",27,27,"[{""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Lionfish Alive"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}]"
518,"2024-02-28",1,"Fin & Tonic","Otto","Diamond Rock",24,27,"[{""species"" : ""Southern Stingray"", ""count"" : 4}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Yellowfin Grouper"", ""count"" : 3}]"
519,"2024-02-28",3,"Fin & Tonic","Otto","Tent Drift",18,27,"[{""species"" : null, ""count"" : null}]"
520,"2024-02-28",1,"Fin & Tonic","Chad","Diamond Rock",24,26,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 2}]"
523,"2024-02-28",3,"Shark Bait","Aaron","50 50",23,27,"[{""species"" : ""Green Turtle"", ""count"" : 4}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}]"
524,"2024-02-29",2,"Shark Bait","Aaron","Tent Shallow",24,27,"[{""species"" : ""Southern Stingray"", ""count"" : 4}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 4}]"
525,"2024-02-29",3,"Shark Bait","Josef","Hot Springs",22,27,"[{""species"" : ""Green Turtle"", ""count"" : 7}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Roughtail Stingray"", ""count"" : 4}, {""species"" : ""Yellowfin Grouper"", ""count"" : 1}]"
